rank,name,symbol,market_cap,price,circulating_supply,volume_24h,%1h,%7h,%24h,date
1288,GALAXIA,GXA,5222179.64,0.002075,2075.0,1644091.65,-0.24,-2.82,-2.46,2024-04-21
1289,Chainbing,CBG,5339514.45,0.1618,1618.0,,1.43,-3.45,5.67,2024-04-21
1290,Blocery,BLY,5189992.38,0.006318,6318.0,249252.58,-0.42,1.01,2.59,2024-04-21
1291,Rari Governance Token,RGT,5185566.15,0.4158,4158.0,920.27,0.0,-3.54,-3.41,2024-04-21
1292,DeHub,DHB,5167631.77,0.001268,1268.0,12776.08,0.0,-7.13,-16.13,2024-04-21
1293,Crypterium,CRPT,5171435.24,0.05458,5458.0,332313.33,-1.03,-8.21,12.82,2024-04-21
1294,DOSE,DOSE,5157919.62,0.006042,6042.0,4363318.89,-0.65,-5.28,-8.66,2024-04-21
1295,Particl,PART,5127678.28,0.3683,3683.0,52145.56,-0.42,0.04,1.05,2024-04-21
1296,BabySwap,BABY,5068881.59,0.00823,823.0,207259.29,-0.27,0.11,-0.07,2024-04-21
1297,Grin,GRIN,5059502.29,0.05152,5152.0,148737.59,0.26,-0.63,8.81,2024-04-21
1298,Plugin,PLI,5064295.0,0.03346,3346.0,149702.05,0.4,-3.69,9.98,2024-04-21
1299,BBS Network,BBS,5042110.83,0.0208,208.0,98232.23,-0.07,3.74,11.06,2024-04-21
1300,Hamster,HAM,5043767.11,,,1889897.56,0.13,-7.38,12.23,2024-04-21
1301,Revain,REV,4986351.09,5.862e-05,5862.0,924.3,0.01,-2.18,-2.42,2024-04-21
1302,Onooks,OOKS,5001327.43,0.4457,4457.0,1778.58,0.51,-0.11,-1.06,2024-04-21
1303,Dust Protocol,DUST,4959276.78,0.2591,2591.0,65116.69,-0.73,-5.73,9.92,2024-04-21
1304,Napoli Fan Token,NAP,4964309.75,2.3317,23317.0,1233556.27,0.47,-0.42,-0.72,2024-04-21
1305,Subsocial,SUB,4933590.41,0.005834,5834.0,93470.92,0.58,4.88,6.56,2024-04-21
1306,Bitcoin Standard Hashrate Token,BTCST,4884126.03,0.4003,4003.0,82475.79,0.04,-1.62,12.62,2024-04-21
1307,Mint Club,MINT,4835661.04,4.64e-06,464.0,17829.37,0.05,0.04,-4.24,2024-04-21
1308,StreamCoin,STRM,4815527.1,0.003226,3226.0,3450517.12,-0.38,-3.95,0.32,2024-04-21
1309,Prime Numbers Labs Ecosystem,PRNT,4830633.16,1.4832,14832.0,267561.55,0.09,1.32,-6.39,2024-04-21
1310,PlayFuel,PLF,4791050.98,0.009582,9582.0,,-0.2,-0.14,-0.67,2024-04-21
1311,Morpheus Labs,MITX,4789569.16,0.009126,9126.0,6733.51,0.07,-19.49,38.62,2024-04-21
1312,Rai Reflex Index,RAI,4795123.78,2.8149,28149.0,88839.9,1.06,-0.23,-1.46,2024-04-21
1313,Unbound,UNB,4706391.85,0.001484,1484.0,68571.21,-1.14,-1.79,10.08,2024-04-21
1314,DOGAMÍ,DOGA,4695866.13,0.01363,1363.0,62539.86,0.21,3.86,14.39,2024-04-21
1315,Horizon Protocol,HZN,4704667.38,0.03898,3898.0,52596.99,-0.24,1.52,-4.02,2024-04-21
1316,Mirror Protocol,MIR,4662050.91,0.05997,5997.0,310913.27,0.12,-2.8,-1.53,2024-04-21
1317,MARS4,MARS4,4682420.92,0.001886,1886.0,190413.25,-0.24,3.99,8.87,2024-04-21
1318,Bware,INFRA,4612684.8,1.1166,11166.0,90860.1,0.12,0.72,0.2,2024-04-21
1319,MultiVAC,MTV,4596211.07,0.001281,1281.0,156365.55,0.05,0.29,-5.99,2024-04-21
1320,SunContract,SNC,4570453.93,0.06122,6122.0,497201.58,-0.22,-2.34,-1.96,2024-04-21
1321,Shiryo,SHIRYO,4546975.63,,,971.73,3.02,-0.4,5.81,2024-04-21
1322,Sinverse,SIN,4549598.68,0.007109,7109.0,1049456.74,-0.2,6.7,-3.24,2024-04-21
1323,Etherland,ELAND,4494825.4,0.1162,1162.0,83412.01,-0.39,2.55,-0.03,2024-04-21
1324,MetaBeat,BEAT,4498812.03,0.01133,1133.0,22957.59,1.23,-4.67,23.24,2024-04-21
1325,Dark Frontiers,DARK,4480660.3,0.02588,2588.0,197175.98,0.08,0.14,-8.86,2024-04-21
1326,Unification,FUND,4443368.79,0.129,129.0,181521.56,-0.34,0.73,-2.19,2024-04-21
1327,Strips Finance,STRP,4405589.25,1.0678,10678.0,24137.95,0.27,-0.15,1.63,2024-04-21
1328,B-cube.ai,BCUBE,4377194.62,0.1602,1602.0,53056.28,0.0,-7.16,-15.53,2024-04-21
1329,Mettalex,MTLX,4321668.91,3.8483,38483.0,31363.56,0.71,-8.89,2.49,2024-04-21
1330,OXBT (Ordinals),OXBT,4330509.85,0.02165,2165.0,152000.28,0.44,-19.19,-44.15,2024-04-21
1331,Witch Token,WITCH,4299759.25,0.2491,2491.0,345229.52,0.07,-2.73,3.32,2024-04-21
1332,GNY,GNY,4168204.8,0.02167,2167.0,90239.53,-0.26,3.3,-8.6,2024-04-21
1333,WeFi,WEFI,4199229.03,0.1003,1003.0,98427.7,-6.4,-8.65,-10.23,2024-04-21
1334,Everton Fan Token,EFC,4252718.99,1.0213,10213.0,378798.05,-0.15,-0.27,1.18,2024-04-21
1335,Vesper,VSP,4278352.18,0.4714,4714.0,42217.51,1.38,0.6,-2.86,2024-04-21
1336,Kommunitas,KOM,4198706.68,0.003233,3233.0,502675.27,-0.84,4.78,19.18,2024-04-21
1337,XELS,XELS,4205083.5,0.2224,2224.0,166115.75,-0.25,-2.38,-36.12,2024-04-21
1338,Rebel Bots,RBLS,4184451.72,0.03394,3394.0,15290.53,0.03,-1.66,-5.08,2024-04-21
1339,Hosky Token,HOSKY,4182164.87,2e-08,2.0,4249.99,-0.11,-2.38,2.19,2024-04-21
1340,Forj (Bondly),BONDLY,4201462.98,0.004271,4271.0,1055772.68,0.15,3.55,11.68,2024-04-21
1341,Litecoin Cash,LCC,4154510.63,0.005196,5196.0,25.99,-0.13,14.3,-12.1,2024-04-21
1342,Uno Re,UNO,4151093.04,0.05305,5305.0,447870.37,0.29,-3.34,-2.77,2024-04-21
1343,KiboShib,KIBSHI,4142182.12,4.14e-06,414.0,26683.07,-0.13,-2.83,2.88,2024-04-21
1344,SPX6900,SPX,4206637.94,0.004518,4518.0,135650.96,3.97,-13.83,4.98,2024-04-21
1345,Coconut Chicken,CCC,4102670.45,0.0004393,4393.0,210336.91,0.11,-2.66,9.62,2024-04-21
1346,WhiteCoin,XWC,4075303.25,0.005332,5332.0,287418.62,0.19,-3.1,-9.59,2024-04-21
1347,Gorilla,GORILLA,4032757.06,0.00483,483.0,677246.49,-1.34,-16.43,24.96,2024-04-21
1348,ACENT,ACE,4042235.01,0.00667,667.0,117658.84,0.23,-0.05,5.0,2024-04-21
1349,Verse,VERSE,4026101.43,0.000314,314.0,184870.37,-0.19,0.86,-1.65,2024-04-21
1350,Crypton,CRP,3992939.27,0.4082,4082.0,610220.9,1.37,1.3,16.32,2024-04-21
1351,ROOBEE,ROOBEE,3989107.87,0.0009725,9725.0,148630.38,0.03,-5.93,5.65,2024-04-21
1352,HeroesTD,HTD,3985750.24,0.0178,178.0,568.44,0.0,-0.08,-1.12,2024-04-21
1353,Meme Ai,MEMEAI,3973089.46,0.005457,5457.0,357843.08,-0.29,4.43,-2.75,2024-04-21
1354,AmonD,AMON,3955638.2,0.0005512,5512.0,221.7,-0.36,-8.18,-22.68,2024-04-21
1355,Mysterium,MYST,3954463.49,0.1974,1974.0,83410.07,-0.17,2.99,12.64,2024-04-21
1356,3DPass,P3D,3950490.45,0.01213,1213.0,149635.31,1.38,-9.5,-6.75,2024-04-21
1357,ETHAX,ETHAX,3949435.47,0.02901,2901.0,18.53,0.01,-0.01,-0.09,2024-04-21
1358,CheckDot,CDT,3934397.6,0.508,508.0,192293.13,0.7,-4.08,-6.43,2024-04-21
1359,NerveNetwork,NVT,3926020.41,0.01417,1417.0,217.71,0.0,1.31,0.36,2024-04-21
1360,Electric Vehicle Zone,EVZ,3905908.99,0.008822,8822.0,192144.13,-0.76,-2.52,-2.17,2024-04-21
1361,Exeedme,XED,3918197.7,0.04285,4285.0,71534.81,0.01,0.99,-0.8,2024-04-21
1362,MetaTrace,TRC,3916367.71,0.04233,4233.0,440691.27,-0.31,2.94,25.22,2024-04-21
1363,Ignis,IGNIS,3905845.1,0.005132,5132.0,427.48,-0.03,10.68,-2.49,2024-04-21
1364,Dotmoovs,MOOV,3885608.23,0.005314,5314.0,1355259.12,-0.47,-5.44,-19.61,2024-04-21
1365,Green Shiba Inu [New],GINUX,3884928.23,1.09e-06,109.0,261688.99,0.67,-1.54,-8.69,2024-04-21
1366,Sheboshis,SHEB,3818923.18,190.95,19095.0,954825.82,0.61,-3.21,-1.55,2024-04-21
1367,Xaya,CHI,3842060.25,0.07016,7016.0,6934.18,0.4,-1.26,-5.56,2024-04-21
1368,ApeBond,ABOND,3828818.36,0.02654,2654.0,100155.24,0.9,2.55,6.38,2024-04-21
1369,Dfyn Network,DFYN,3812137.97,0.02297,2297.0,334297.19,-0.38,0.05,13.33,2024-04-21
1370,WeSendit,WSI,3800950.08,0.01438,1438.0,146992.27,-0.06,-3.23,9.5,2024-04-21
1371,TENT,TENT,3776672.55,0.09768,9768.0,,-0.24,-0.21,-0.46,2024-04-21
1372,ERC20,ERC20,3762666.13,0.003334,3334.0,4897.74,0.29,1035.59,196.8,2024-04-21
1373,The First Youtube Cat,PAJAMAS,3806186.41,0.003884,3884.0,152340.87,-0.72,0.02,-20.61,2024-04-21
1374,Vabble,VAB,3748038.93,0.004059,4059.0,3366.14,0.01,0.72,28.22,2024-04-21
1375,Spheroid Universe,SPH,3739737.25,0.001887,1887.0,5277.39,-0.25,-1.39,-9.02,2024-04-21
1376,Efforce,WOZX,3719030.48,0.007055,7055.0,45772.43,1.05,9.73,6.44,2024-04-21
1377,Carbon Credit,CCT,3692319.79,0.2173,2173.0,5125.05,-0.17,1.7,0.26,2024-04-21
1378,Lattice Token,LTX,3673118.51,0.1282,1282.0,3450.88,-4.1,-2.16,3.29,2024-04-21
1379,Neighbourhoods,NHT,3670232.5,0.0004603,4603.0,14319.92,-0.03,-0.05,-0.28,2024-04-21
1380,DeFi,DEFI,3621823.23,0.1205,1205.0,396660.54,-1.17,-5.01,-0.32,2024-04-21
1381,PLATINCOIN,PLC,3613750.53,0.7226,7226.0,354279.38,11.62,-98.42,365.62,2024-04-21
1382,Walken,WLKN,3604207.26,0.005412,5412.0,1780465.65,-0.59,3.71,2.0,2024-04-21
1383,SpiritSwap,SPIRIT,3628366.57,0.007599,7599.0,19330.02,1.1,-0.79,10.46,2024-04-21
1384,JetTon Game,JETTON,3623553.73,2.458,24580.0,1886963.29,1.54,2.61,-8.25,2024-04-21
1385,Polkacity,POLC,3607689.03,0.01899,1899.0,1750804.77,-0.47,-3.13,23.42,2024-04-21
1386,VinuChain,VC,3598986.48,0.05175,5175.0,1901191.56,-0.11,6.11,18.13,2024-04-21
1387,AXIS Token,AXIS,3572482.99,0.01115,1115.0,1110.25,-0.05,-11.14,-22.54,2024-04-21
1388,GMCoin,GMCOIN,3566188.07,0.08659,8659.0,73076.51,-0.06,-0.13,-5.12,2024-04-21
1389,DSLA Protocol,DSLA,3562600.19,0.0006487,6487.0,69874.28,0.25,-3.29,-4.21,2024-04-21
1390,Epic Cash,EPIC,3505241.06,0.2029,2029.0,3102.68,-0.06,-2.6,-1.52,2024-04-21
1391,BOLT,BOLT,3494152.21,0.00365,365.0,394999.57,-1.55,-2.63,-5.98,2024-04-21
1392,Vertcoin,VTC,3486801.17,0.05038,5038.0,15929.86,0.28,-6.61,9.65,2024-04-21
1393,Cashaa,CAS,3483537.28,0.003484,3484.0,168401.26,-3.74,3.12,-2.92,2024-04-21
1394,EGO,EGO,3475167.99,0.06139,6139.0,5523207.6,0.03,-3.88,2.64,2024-04-21
1395,BaaSid,BAAS,3476492.77,0.0005432,5432.0,4194.97,-0.22,1.56,-4.66,2024-04-21
1396,Unix Gaming,UNIX,3452393.71,0.008974,8974.0,1748.79,-0.32,1.29,-9.73,2024-04-21
1397,Crowny,CRWNY,3437880.57,0.007438,7438.0,6323.29,-0.24,1.65,20.51,2024-04-21
1398,Haven Protocol,XHV,3436441.83,0.08455,8455.0,21317.9,2.09,8.35,14.93,2024-04-21
1399,Cleo Tech,CLEO,3431656.12,0.03016,3016.0,407767.82,0.67,0.61,0.18,2024-04-21
1400,Calamari Network,KMA,3399801.24,0.001191,1191.0,245741.38,1.63,1.56,19.7,2024-04-21
1401,TriumphX,TRIX,3327028.58,0.0006495,6495.0,,-0.12,-0.04,-1.12,2024-04-21
1402,Alfa Romeo Racing ORLEN Fan Token,SAUBER,3315636.24,0.6055,6055.0,185251.63,-0.07,-1.37,5.5,2024-04-21
1403,ASTA,ASTA,3298156.19,0.001571,1571.0,9.43,0.01,-0.01,-0.09,2024-04-21
1404,XRP Healthcare,XRPH,3297421.41,0.05873,5873.0,294321.77,-0.14,-2.76,-8.66,2024-04-21
1405,CropBytes,CBX,3291957.78,0.01767,1767.0,6818.5,1.56,4.84,-5.85,2024-04-21
1406,Rainicorn,RAINI,3288678.71,0.006577,6577.0,,0.0,0.0,3.5,2024-04-21
1407,ADAMANT Messenger,ADM,3272628.1,0.02965,2965.0,786797.7,0.14,-0.64,-2.25,2024-04-21
1408,Djed,DJED,3237537.81,0.983,983.0,101228.87,-1.35,-1.04,-1.89,2024-04-21
1409,KINE,KINE,3264303.18,0.1615,1615.0,153619.26,0.53,-0.73,2.17,2024-04-21
1410,PRIZM,PZM,3257675.99,0.0008541,8541.0,4260.2,0.01,-1.55,18.6,2024-04-21
1411,Samsunspor Fan Token,SAM,3242569.87,1.2594,12594.0,1574.26,-0.77,3.24,6.46,2024-04-21
1412,LUCA,LUCA,3251674.5,0.9003,9003.0,1549960.05,0.03,0.93,-4.23,2024-04-21
1413,OpenDAO,SOS,3236814.22,3e-08,3.0,512829.41,-0.01,-8.14,6.49,2024-04-21
1414,DxChain Token,DX,3227682.85,6.455e-05,6455.0,20770.32,0.43,-0.06,-2.97,2024-04-21
1415,Venus Reward Token,VRT,3222393.24,0.0001465,1465.0,19257.92,0.95,12.4,12.15,2024-04-21
1416,Kylin,KYL,3197032.44,0.01183,1183.0,,-0.14,-0.18,-0.2,2024-04-21
1417,BTSE Token,BTSE,3188892.83,0.7323,7323.0,0.01,0.0,-9.42,20.14,2024-04-21
1418,saffron.finance,SFI,3182376.43,34.81,3481.0,82519.81,0.2,0.07,2.95,2024-04-21
1419,BendDAO,BEND,3160873.5,0.001754,1754.0,343302.25,0.32,-2.26,-11.67,2024-04-21
1420,Meta Apes,PEEL,3152622.13,0.02055,2055.0,1282.64,-0.59,8.29,19.5,2024-04-21
1421,MindAI,MDAI,3132537.32,7.8861,78861.0,70321.46,-5.21,-6.73,-3.05,2024-04-21
1422,Experimental Finance,EXFI,3183441.36,0.06573,6573.0,32537.0,0.08,-2.98,-6.45,2024-04-21
1423,MainnetZ,NetZ,3136898.6,0.02188,2188.0,556454.53,1.26,-0.95,-2.2,2024-04-21
1424,Spain National Fan Token,SNFT,3097324.71,0.1352,1352.0,75559.98,1.23,9.31,22.82,2024-04-21
1425,DAFI Protocol,DAFI,3136754.48,0.003257,3257.0,335421.32,-0.63,-0.84,-6.87,2024-04-21
1426,Castle of Blackwater,COBE,3070690.41,0.4108,4108.0,144814.78,-0.08,25.9,18.02,2024-04-21
1427,yAxis,YAXIS,3039950.33,3.2621,32621.0,,-0.26,-0.26,-0.28,2024-04-21
1428,Props Token,PROPS,3006730.28,0.005857,5857.0,6000.68,0.14,-40.07,-60.3,2024-04-21
1429,Revomon,REVO,2979153.19,0.09041,9041.0,49644.25,-0.17,-4.87,-0.89,2024-04-21
1430,Standard,STND,2984604.78,0.03488,3488.0,347329.16,-0.09,1.27,0.1,2024-04-21
1431,Footballcoin (XFC),XFC,2966978.37,0.007919,7919.0,56317.74,-0.02,0.28,1.79,2024-04-21
1432,VIMworld,VEED,2952777.23,0.0005305,5305.0,0.7,0.0,-5.79,-6.47,2024-04-21
1433,Green Ben,EBEN,2936474.17,0.1052,1052.0,,0.0,-3.37,1.38,2024-04-21
1434,Biometric Financial,BIOFI,2916403.47,0.001495,1495.0,48405.87,0.5,-10.72,31.55,2024-04-21
1435,v.systems,VSYS,2939011.13,0.0009469,9469.0,699266.43,-1.57,-2.8,-3.12,2024-04-21
1436,Wecan Group,WECAN,2923169.4,0.003533,3533.0,11616.74,0.52,-1.06,-13.95,2024-04-21
1437,Renewable Energy,RET,2891066.22,,,642923.59,0.79,-0.14,-19.04,2024-04-21
1438,Polkamarkets,POLK,2883321.68,0.03057,3057.0,106381.41,-0.65,-2.52,-2.25,2024-04-21
1439,RepubliK,RPK,2898175.01,0.01911,1911.0,1614694.5,0.09,0.81,-20.64,2024-04-21
1440,Juggernaut,JGN,2856254.53,0.0285,285.0,222727.32,-0.67,-2.79,24.49,2024-04-21
1441,PornRocket,PORNROCKET,2856060.61,1e-08,1.0,178.42,0.0,1.04,0.99,2024-04-21
1442,SHILL Token,SHILL,2856494.51,0.008,8.0,625941.01,-0.44,-0.04,1.37,2024-04-21
1443,myDID,SYL,2840038.55,0.0003611,3611.0,265635.41,-1.01,-1.46,-3.43,2024-04-21
1444,Okratech Token,ORT,2844491.19,0.008134,8134.0,1939769.85,-0.53,4.16,-4.82,2024-04-21
1445,Pickle Finance,PICKLE,2824531.99,1.4803,14803.0,547.62,0.01,-0.95,-0.7,2024-04-21
1446,KickToken,KICK,2819921.26,0.02316,2316.0,702.48,0.0,-1.52,-0.34,2024-04-21
1447,ChainX,PCX,2804466.8,0.2243,2243.0,85147.1,-0.7,-2.88,-17.38,2024-04-21
1448,SafeCoin,SAFE,2807755.52,0.1012,1012.0,2.29,-0.01,-37.17,-15.83,2024-04-21
1449,HI,HI,2801474.26,0.0005234,5234.0,159456.53,-1.15,-3.18,5.85,2024-04-21
1450,milestoneBased,MILE,2783172.94,0.04921,4921.0,17780.88,0.01,-0.37,-46.97,2024-04-21
1451,Fabwelt,WELT,2771246.39,0.0121,121.0,433861.92,-0.23,-1.23,5.7,2024-04-21
1452,Launchblock.com,LBP,2866355.06,0.0008145,8145.0,283247.26,-2.66,23.84,13.49,2024-04-21
1453,Green Satoshi Token (BSC),GST,2758323.46,0.01507,1507.0,942.75,-0.34,0.33,-2.49,2024-04-21
1454,BOZO,BOZO,2779835.32,4e-08,4.0,795345.54,0.7,-0.54,22.42,2024-04-21
1455,Ziktalk,ZIK,2732501.84,0.006002,6002.0,37019.79,0.01,-33.34,19.87,2024-04-21
1456,VisionGame,VISION,2730834.04,0.004965,4965.0,459157.08,0.55,1.31,17.2,2024-04-21
1457,Minter Network,BIP,2715508.28,0.000331,331.0,89.02,0.0,1.22,4.59,2024-04-21
1458,TopGoal,GOAL,2709733.37,0.06376,6376.0,310480.39,0.82,0.15,-0.4,2024-04-21
1459,MAGA VP,MVP,2680881.56,0.06457,6457.0,1751265.94,-0.44,7.63,14.85,2024-04-21
1460,Battle World,BWO,2681229.99,0.003886,3886.0,255511.34,-0.21,-6.75,-24.61,2024-04-21
1461,Civilization,CIV,2666123.03,0.008887,8887.0,723.69,0.0,2.94,9.56,2024-04-21
1462,DeFrogs,DEFROGS,2644621.48,264.46,26446.0,552703.06,-1.21,-4.18,-11.89,2024-04-21
1463,UPCX,UPC,2646956.34,2.2076,22076.0,940321.45,0.01,-1.34,7.05,2024-04-21
1464,Edgeware,EDG,2634033.5,0.0004148,4148.0,395373.27,0.25,1.64,-8.99,2024-04-21
1465,ChainGuardians,CGG,2621158.32,0.04264,4264.0,27104.31,0.12,-5.83,-6.01,2024-04-21
1466,PEAKDEFI,PEAK,2620457.85,0.001581,1581.0,2056.54,0.01,-2.95,-5.52,2024-04-21
1467,Integritee Network,TEER,2612450.38,0.6567,6567.0,29102.74,1.45,4.32,2.65,2024-04-21
1468,WAM,WAM,2590247.13,0.007124,7124.0,179060.41,0.88,-3.35,7.72,2024-04-21
1469,Aimedis (new),AIMX,2586127.37,0.007766,7766.0,208629.27,-0.07,2.05,-7.19,2024-04-21
1470,Lympo,LYM,2590613.98,0.003134,3134.0,36603.42,0.58,2.03,-15.91,2024-04-21
1471,YUSRA,YUSRA,2685327.17,0.06713,6713.0,132473.4,4.04,-3.63,33.3,2024-04-21
1472,VestChain,VEST,2562853.7,0.0006495,6495.0,,-0.14,-0.05,-1.13,2024-04-21
1473,Bitune,TUNE,2565191.81,0.08195,8195.0,5763.78,0.03,-3.07,-0.98,2024-04-21
1474,UniLayer,LAYER,2537519.06,0.09306,9306.0,276481.44,-0.79,-1.18,8.1,2024-04-21
1475,Signum,SIGNA,2534335.68,0.00119,119.0,,0.5,0.12,0.9,2024-04-21
1476,Brazil National Football Team Fan Token,BFT,2533270.82,0.08804,8804.0,59083.18,1.56,2.35,2.57,2024-04-21
1477,Operation Phoenix,$OPHX,2515719.48,0.02961,2961.0,222628.43,6.16,3.4,-21.07,2024-04-21
1478,Aurox,URUS,2518914.71,4.8262,48262.0,16599.99,0.14,1.64,-1.93,2024-04-21
1479,Göztepe S.K. Fan Token,GOZ,2535076.11,1.0743,10743.0,285029.79,0.71,-0.65,1.68,2024-04-21
1480,Vidya,VIDYA,2511079.21,0.06562,6562.0,307809.23,0.01,-0.65,-1.59,2024-04-21
1481,S.C. Corinthians Fan Token,SCCP,2499673.06,0.2954,2954.0,44955.49,-1.65,0.37,4.03,2024-04-21
1482,BSCS,BSCS,2501829.7,0.0101,101.0,183454.97,-1.73,6.5,-1.58,2024-04-21
1483,Satoshi Island,STC,2506897.85,0.3509,3509.0,193215.29,-0.48,-2.9,-9.63,2024-04-21
1484,Niftyx Protocol,SHROOM,2502549.94,0.0487,487.0,,0.0,0.0,-6.7,2024-04-21
1485,NFTb,NFTB,2489581.81,0.009981,9981.0,606879.02,-0.61,0.21,-11.43,2024-04-21
1486,Valencia CF Fan Token,VCF,2487855.12,0.8684,8684.0,615315.07,-1.02,-1.11,11.67,2024-04-21
1487,Monsta Infinite,MONI,2489891.91,0.01733,1733.0,460858.08,0.08,1.96,7.21,2024-04-21
1488,Seascape Crowns,CWS,2481268.2,0.5114,5114.0,441318.56,0.07,-2.23,17.0,2024-04-21
1489,SOMESING,SSG,2474524.16,0.0007863,7863.0,4436520.74,-0.5,-5.62,16.72,2024-04-21
1490,FIBOS,FO,2478725.81,0.002313,2313.0,662.08,0.01,2.99,2.47,2024-04-21
1491,Bitcoin Bam,BTCBAM,2468359.49,0.2402,2402.0,705898.0,0.01,-0.13,-0.26,2024-04-21
1492,Interlay,INTR,2462712.92,0.03675,3675.0,85509.2,-0.44,-4.88,-7.75,2024-04-21
1493,Heroes Chained,HEC,2448581.7,0.04981,4981.0,272999.51,-1.03,-6.64,-31.58,2024-04-21
1494,Ariva,ARV,2477220.79,3.414e-05,3414.0,721351.17,-0.22,-4.19,3.54,2024-04-21
1495,DEEPSPACE,DPS,2409002.08,0.04554,4554.0,4754.61,-3.24,-4.43,-7.82,2024-04-21
1496,TenUp,TUP,2377885.92,0.02257,2257.0,279857.59,-1.43,13.47,23.56,2024-04-21
1497,Mozaic,MOZ,2388589.37,0.02592,2592.0,5271.31,0.01,-0.93,-20.8,2024-04-21
1498,VNX Euro,VEUR,2384368.92,1.0676,10676.0,19395.84,0.01,0.05,-0.56,2024-04-21
1499,Dreams Quest,DREAMS,2358616.77,0.001508,1508.0,205251.49,-0.24,4.81,-10.5,2024-04-21
1500,Green Satoshi Token (ETH),GST,2348569.3,0.03596,3596.0,,-0.04,-0.5,-9.45,2024-04-21
1501,BullPerks,BLP,2331006.99,0.07958,7958.0,171671.55,0.03,-5.45,-15.78,2024-04-21
1502,FREEdom Coin,FREE,2316595.5,2.3e-07,23.0,717515.29,0.33,0.32,9.31,2024-04-21
1503,Ertha,ERTHA,2321668.62,0.002075,2075.0,313473.35,-1.43,3.71,2.1,2024-04-21
1504,RealFevr,FEVR,2314195.39,0.0002147,2147.0,175509.22,-0.17,-2.21,-4.18,2024-04-21
1505,My DeFi Pet,DPET,2299903.65,0.05521,5521.0,55781.02,0.0,-1.38,2.42,2024-04-21
1506,Sonar,PING,2287470.76,0.0008461,8461.0,,0.03,0.0,-0.06,2024-04-21
1507,XCarnival,XCV,2281203.73,0.002885,2885.0,225039.63,0.67,0.91,7.44,2024-04-21
1508,SpaceChain,SPC,2281240.04,0.007426,7426.0,1193.84,0.0,-0.22,-10.34,2024-04-21
1509,EOSDT,EOSDT,2274299.83,0.8607,8607.0,,-0.48,-1.67,1.4,2024-04-21
1510,UNICE,UNICE,2284665.54,0.1038,1038.0,420844.53,0.46,0.92,-10.74,2024-04-21
1511,BitCone,CONE,2282299.35,4.06e-06,406.0,14623.57,-0.01,-0.51,1.26,2024-04-21
1512,Baanx,BXX,2261540.56,0.1142,1142.0,51148.84,0.01,-2.02,-22.03,2024-04-21
1513,Leeds United Fan Token,LUFC,2272171.76,0.4528,4528.0,27656.0,-1.43,3.52,11.56,2024-04-21
1514,xHashtag AI,XTAG,2240463.52,0.03386,3386.0,235688.02,-2.46,9.04,5.41,2024-04-21
1515,ThreeFold,TFT,2226145.2,0.02742,2742.0,8219.25,0.0,-2.51,-2.61,2024-04-21
1516,FEAR,FEAR,2221093.58,0.124,124.0,1073571.19,0.17,3.44,1.88,2024-04-21
1517,Razor Network,RAZOR,2194607.11,0.006686,6686.0,48871.93,-0.24,2.74,12.28,2024-04-21
1518,ZooKeeper,ZOO,2159722.01,0.004648,4648.0,2131.2,0.0,-3.3,1.01,2024-04-21
1519,Ideaology,IDEA,2148288.8,0.003367,3367.0,119765.98,-0.53,-5.57,3.94,2024-04-21
1520,NuriTopia,NBLU,2152533.07,0.00331,331.0,102013.0,-0.12,0.2,1.86,2024-04-21
1521,EXNT,EXNT,2149196.44,0.03409,3409.0,,0.0,0.0,-29.37,2024-04-21
1522,Bitgesell,BGL,2138780.14,0.1324,1324.0,12144.62,1.04,11.05,51.75,2024-04-21
1523,Inflation Hedging Coin,IHC,2136859.09,1.786e-05,1786.0,10733.59,0.06,-0.41,-3.51,2024-04-21
1524,Infinity PAD,IPAD,2134163.63,0.002134,2134.0,285.41,0.0,-0.4,-0.29,2024-04-21
1525,Mogul Productions,STARS,2137926.43,0.006972,6972.0,68387.16,0.08,9.62,4.11,2024-04-21
1526,LGCY Network,LGCY,2128262.34,0.0001674,1674.0,12849.34,-1.22,-8.21,-16.89,2024-04-21
1527,PearDAO,PEX,2113104.32,0.0404,404.0,225.38,0.0,144.52,149.72,2024-04-21
1528,KEK,KEKE,2071024.59,3e-08,3.0,466470.03,0.63,7.91,3.15,2024-04-21
1529,Eggdog,EGG,2115807.31,0.002238,2238.0,1363396.25,0.18,3.25,1.9,2024-04-21
1530,Nabox,NABOX,2103665.43,1.008e-05,1008.0,89680.78,-0.14,-0.54,8.89,2024-04-21
1531,Wombat Exchange,WOM,2094405.32,0.03578,3578.0,66436.25,0.15,-0.47,-2.0,2024-04-21
1532,MOVEZ,MOVEZ,2093402.83,0.0005631,5631.0,247040.36,0.33,-0.71,9.58,2024-04-21
1533,JulSwap,JULD,2071650.72,0.003498,3498.0,191721.08,-0.04,0.43,-1.92,2024-04-21
1534,Gleec Coin,GLEEC,2067268.06,0.01137,1137.0,124611.73,5.67,-2.04,61.87,2024-04-21
1535,MongolNFT Coin,MNFT,2060443.94,1.259e-05,1259.0,49763.09,0.03,-0.33,-0.51,2024-04-21
1536,All.Art Protocol,AART,2044499.06,0.001002,1002.0,65651.12,0.58,-4.36,-5.82,2024-04-21
1537,Idle,IDLE,2049690.29,0.2323,2323.0,3301.21,0.0,-6.7,-6.34,2024-04-21
