rank,name,symbol,market_cap,price,circulating_supply,volume_24h,%1h,%7h,%24h,date
1934,Alanyaspor Fan Token,ALA,387286.85,0.3941,03941,13794.85,0.06,0.00,-0.66,2024-04-21
1935,HarryPotterObamaPacMan8Inu,XRP,385557.99,0.004725,0004725,7974.23,0.00,7.18,3.15,2024-04-21
1936,Kangal,KANGAL,384900.42,0.00000385,000000385,75.88,0.00,0.93,-4.73,2024-04-21
1937,DomRaider,DRT,384173.00,0.0006495,00006495,--,-0.14,<0.01,-1.13,2024-04-21
1938,Databroker,DTX,380151.68,0.004512,0004512,63.05,0.01,-34.74,-62.45,2024-04-21
1939,UBD Network,UBDN,379600.15,4.9624,49624,482540.23,0.01,1.99,-8.78,2024-04-21
1940,Quark,QRK,377570.95,0.001299,0001299,--,-0.13,0.01,-1.13,2024-04-21
1941,CyberVein,CVT,374358.67,0.000353,0000353,27261.25,0.24,3.27,9.78,2024-04-21
1942,Swingby,SWINGBY,370265.11,0.0004256,00004256,74.13,-0.07,33.98,38.01,2024-04-21
1943,Linked Finance World,LFW,369693.02,0.01155,001155,2155207.12,-3.92,-25.18,21.78,2024-04-21
1944,Life Crypto,LIFE,368101.53,0.0001399,00001399,104037.14,-0.18,5.22,-13.79,2024-04-21
1945,Bob's Repair,BOB,367010.62,0.001999,0001999,4.5600,-0.01,-6.65,-10.54,2024-04-21
1946,Binemon,BIN,364261.99,0.000874,0000874,103538.46,-0.36,-0.10,-5.89,2024-04-21
1947,Burency,BUY,362731.55,0.001871,0001871,96403.00,-0.90,-1.99,33.57,2024-04-21
1948,Centric Swap,CNS,356129.81,0.00000359,000000359,174365.19,-1.49,-4.43,-6.09,2024-04-21
1949,XP NETWORK,XPNET,361809.65,0.002744,0002744,207835.46,0.00,-0.57,-2.60,2024-04-21
1950,PUBLISH,NEWS,366130.06,0.0001801,00001801,43940.97,0.01,-1.66,-11.84,2024-04-21
1951,Rapidz,RPZX,360022.71,0.0001948,00001948,--,-0.18,-0.31,-1.56,2024-04-21
1952,Giant Mammoth,GMMT,359273.66,0.03845,003845,1815639.99,1.33,-3.62,8.68,2024-04-21
1953,Moneytoken,IMT,357837.29,0.00003147,000003147,28196.76,-0.26,-50.14,-91.96,2024-04-21
1954,Hush,HUSH,356782.85,0.02975,002975,--,-0.16,-0.59,1.20,2024-04-21
1955,Ninneko,NINO,356097.94,0.005487,0005487,8543.10,-1.60,5.61,14.29,2024-04-21
1956,Papi,PAPI,354741.91,0.00000038,000000038,250.59,-0.08,<0.01,-2.26,2024-04-21
1957,OpenWorld,OPEN,355751.75,0.006892,0006892,--,0.00,0.00,6.32,2024-04-21
1958,Dexsport,DESU,353663.58,0.003431,0003431,216.74,-0.02,0.13,-0.38,2024-04-21
1959,BLink,BLINK,352052.66,0.00191,000191,53.69,0.00,2.14,12.59,2024-04-21
1960,The HUSL,HUSL,348578.22,0.03358,003358,8389.53,1.11,-0.62,1.23,2024-04-21
1961,Raze Network,RAZE,346758.09,0.002922,0002922,29262.40,-0.64,33.56,38.00,2024-04-21
1962,MurAll,PAINT,345058.96,0.00003727,000003727,27231.64,-0.47,-1.78,-3.16,2024-04-21
1963,Inex Project,INEX,342748.09,0.00003147,000003147,--,-0.26,-0.27,-0.27,2024-04-21
1964,Lunar,LNR,342613.21,0.004641,0004641,135184.21,-0.48,1.53,0.14,2024-04-21
1965,Coldstack,CLS,340498.63,0.2262,02262,100863.34,0.10,0.51,-2.43,2024-04-21
1966,yieldwatch,WATCH,337983.44,0.01718,001718,68.78,0.00,1.23,1.68,2024-04-21
1967,Swerve,SWRV,336259.90,0.01834,001834,6985.70,-0.03,-6.09,-1.46,2024-04-21
1968,My Master War,MAT,336842.21,0.005019,0005019,9824.34,0.26,-3.54,4.41,2024-04-21
1969,FXDX,FXDX,333533.96,0.008688,0008688,17446.05,-0.10,3.78,9.42,2024-04-21
1970,HollyGold,HGOLD,332950.71,0.07102,007102,911.47,1.43,-12.35,4.31,2024-04-21
1971,Silva Token,SILVA,332754.80,--,--,1.0000,0.00,0.77,5.23,2024-04-21
1972,DeFine,DFA,332270.49,0.00129,000129,14528.04,-0.05,-0.22,10.88,2024-04-21
1973,Kava Swap,SWP,330532.53,0.009763,0009763,147401.71,0.10,0.18,-3.93,2024-04-21
1974,AtromG8,AG8,326034.30,0.007763,0007763,3430.69,0.01,-0.01,7.60,2024-04-21
1975,Crabada,CRA,324036.85,0.0009103,00009103,46.24,0.00,-0.56,20.47,2024-04-21
1976,Impossible Finance,IF,324017.84,0.054,0054,138.84,-1.07,-1.34,16.28,2024-04-21
1977,OctoFi,OCTO,322353.25,0.404,0404,--,-0.10,-0.13,-0.17,2024-04-21
1978,NFTrade,NFTD,320841.59,0.009799,0009799,22473.56,-0.02,-0.52,2.27,2024-04-21
1979,CoTrader,COT,319203.18,0.00001596,000001596,132.08,-0.92,-1.58,-1.61,2024-04-21
1980,Pacoca,PACOCA,316882.34,0.0009571,00009571,710.58,0.00,0.55,-0.42,2024-04-21
1981,Levante U.D. Fan Token,LEV,312391.64,0.3097,03097,21.48,-0.77,3.57,14.08,2024-04-21
1982,CryptEx,CRX,312717.67,3.6790,36790,37.99,0.00,1.52,1.23,2024-04-21
1983,bAlpha,BALPHA,311267.61,17.29,1729,106.90,0.00,0.36,-12.00,2024-04-21
1984,Equalizer,EQZ,311178.42,0.006224,0006224,25.33,0.00,3.57,-24.36,2024-04-21
1985,Hypr Network,HYPR,312214.58,0.004347,0004347,21317.45,-0.04,-34.87,-76.01,2024-04-21
1986,Autobahn Network,TXL,307437.54,0.004584,0004584,7.6600,0.00,0.55,5.66,2024-04-21
1987,TitanSwap,TITAN,300197.07,0.003241,0003241,51844.34,-0.15,-0.28,-1.34,2024-04-21
1988,Moonft,MTC,300076.30,0.9093,09093,212605.00,-0.11,-0.01,-1.11,2024-04-21
1989,OnGO,FTG,299801.48,0.002608,0002608,154829.02,0.77,1.05,12.84,2024-04-21
1990,Helmet.insure,HELMET,299531.85,0.006933,0006933,85.13,0.00,1.55,2.20,2024-04-21
1991,Amazy,AZY,297373.04,0.007266,0007266,387499.95,0.12,-2.16,10.35,2024-04-21
1992,Ruff,RUFF,296627.45,0.0003025,00003025,25726.16,0.07,0.23,2.10,2024-04-21
1993,Propel,PEL,295036.45,0.007829,0007829,142976.68,0.12,2.64,2.83,2024-04-21
1994,Zelwin,ZLW,295172.07,0.004081,0004081,75635.01,0.01,-0.53,-20.25,2024-04-21
1995,Safex Cash,SFX,294358.82,0.0009003,00009003,148.03,0.01,-10.01,-25.07,2024-04-21
1996,TrueFeedBack,TFBX,292798.80,0.00007997,000007997,26368.40,0.00,0.75,-4.02,2024-04-21
1997,Project TXA,TXA,291313.14,0.04341,004341,267508.95,2.32,9.34,45.02,2024-04-21
1998,LiteDoge,LDOGE,285914.41,0.00001741,000001741,--,-0.39,-2.70,12.79,2024-04-21
1999,Float Protocol (Bank),BANK,284308.51,0.9593,09593,14940.03,-0.25,-3.48,0.06,2024-04-21
2000,Alliance Fan Token,TODO,273149.28,0.1798,01798,26.84,-0.77,0.08,17.53,2024-04-21
2001,CZ THE GOAT,CZGOAT,278749.55,0.0003383,00003383,17903.81,0.30,-12.95,18.97,2024-04-21
2002,Metagalaxy Land,MEGALAND,278198.89,0.0002782,00002782,52905.56,-0.70,-0.12,2.55,2024-04-21
2003,Ubex,UBEX,275229.18,0.00008324,000008324,304.78,-0.13,16.40,-2.20,2024-04-21
2004,Sint-Truidense Voetbalvereniging Fan Token,STV,274235.75,0.5487,05487,4.3900,-0.56,-1.65,16.81,2024-04-21
2005,"Duckies, the canary network for Yellow",DUCKIES,272999.21,0.005241,0005241,270.09,0.07,1.38,8.55,2024-04-21
2006,Swop,SWOP,268889.70,0.07331,007331,23763.18,0.03,0.16,28.23,2024-04-21
2007,The QWAN,QWAN,267516.27,0.006145,0006145,--,0.03,<0.01,13.93,2024-04-21
2008,CryptoTycoon,CTT,267217.66,0.3474,03474,12651.27,0.12,0.38,-6.89,2024-04-21
2009,disBalancer,DDOS,269115.63,0.03963,003963,14003.20,0.54,5.83,6.76,2024-04-21
2010,Fortuna Sittard Fan Token,FOR,264732.24,0.4443,04443,13.81,-0.77,2.98,7.39,2024-04-21
2011,Cook Finance,COOK,265101.63,0.0003034,00003034,71114.11,0.13,-4.90,-3.52,2024-04-21
2012,Ravencoin Classic,RVC,261813.76,0.00001903,000001903,14207.99,-0.12,3.49,6.85,2024-04-21
2013,MIBR Fan Token,MIBR,262544.22,0.1809,01809,6244.12,0.01,-5.78,4.00,2024-04-21
2014,blockbank,BBANK,262358.76,0.00124,000124,10508.07,0.00,-52.85,-14.45,2024-04-21
2015,Digital Reserve Currency,DRC,259197.51,0.0002592,00002592,634.90,-0.83,9.14,7.53,2024-04-21
2016,ROCKI,ROCKI,259642.30,0.03222,003222,46676.58,0.34,-7.95,30.38,2024-04-21
2017,8PAY,8PAY,257827.34,0.004296,0004296,517.40,2.16,1.11,-0.57,2024-04-21
2018,Lanceria,LANC,257590.30,0.000957,0000957,749.98,0.01,-2.25,6.51,2024-04-21
2019,Refinable,FINE,257020.85,0.00626,000626,151552.36,0.14,0.94,8.68,2024-04-21
2020,Handy,HANDY,256544.23,0.0002712,00002712,33.83,0.01,-8.88,-37.02,2024-04-21
2021,Nerd AI,NERD,255459.94,0.0193,00193,79086.15,0.05,1.06,0.92,2024-04-21
2022,Club Atletico Independiente,CAI,254120.26,0.2656,02656,1.8600,-0.77,-1.43,7.21,2024-04-21
2023,Roush Fenway Racing Fan Token,ROUSH,253977.41,0.2633,02633,108.03,-0.77,6.59,21.00,2024-04-21
2024,Step®,STEP,253701.63,0.0002585,00002585,367.59,-0.10,1.61,4.52,2024-04-21
2025,DEXA COIN,DEXA,252016.70,0.00001008,000001008,142608.08,0.21,-6.79,10.29,2024-04-21
2026,X-CASH,XCASH,252781.47,0.00000402,000000402,24.11,0.01,26.07,40.76,2024-04-21
2027,CropperFinance,CRP,249768.38,0.008879,0008879,25688.17,-0.15,-3.86,0.58,2024-04-21
2028,KingdomStarter,KDG,249335.11,0.0004696,00004696,2728.26,0.86,10.32,3.07,2024-04-21
2029,hiFIDENZA,HIFIDENZA,248524.99,0.08284,008284,11617.12,-1.04,-11.06,-6.18,2024-04-21
2030,Shopping.io,SHOP,244914.87,0.002452,0002452,430.93,6.46,3.50,-11.84,2024-04-21
2031,PolkaWar,PWAR,243160.68,0.002936,0002936,18996.68,0.03,0.21,2.64,2024-04-21
2032,hiAZUKI,HIAZUKI,243193.78,0.01114,001114,66253.77,-1.15,0.54,-3.14,2024-04-21
2033,hiPUNKS,HIPUNKS,242334.11,0.08146,008146,59920.81,0.02,-2.01,-12.98,2024-04-21
2034,hiBAYC,HIBAYC,241672.04,0.04856,004856,62555.51,2.22,6.18,9.34,2024-04-21
2035,88mph,MPH,240829.06,0.5176,05176,4661.01,-0.64,-6.97,-6.92,2024-04-21
2036,Rainbow Token,RAINBOW,239549.61,--,--,5.3300,0.00,2.19,50.23,2024-04-21
2037,Xeno Token,XNO,239199.21,0.0002021,00002021,498756.52,0.53,-5.15,-13.72,2024-04-21
2038,hiCOOLCATS,HICOOLCATS,237692.66,0.00152,000152,10353.69,2.74,1.48,-4.16,2024-04-21
2039,hiSQUIGGLE,HISQUIGGLE,234998.21,0.0124,00124,65046.92,-0.21,-3.39,7.79,2024-04-21
2040,Atlas Protocol,ATP,235395.31,0.00009138,000009138,8141.35,0.03,5.88,14.40,2024-04-21
2041,hiMAYC,HIMAYC,234678.45,0.007843,0007843,85971.80,0.25,2.79,5.24,2024-04-21
2042,Zyberswap,ZYB,233054.20,0.04145,004145,34509.00,-1.93,-7.19,-21.79,2024-04-21
2043,Empty Set Dollar,ESD,232250.50,0.0005207,00005207,--,-0.28,-0.51,-0.57,2024-04-21
2044,DAPS Coin,DAPS,231658.42,0.000004,0000004,--,0.00,0.00,0.00,2024-04-21
2045,HEROcoin,PLAY,231634.64,0.001308,0001308,3434.85,1.03,-0.88,22.69,2024-04-21
2046,Peanut,NUX,229986.68,0.0046,00046,148426.24,-0.27,-2.77,-5.60,2024-04-21
2047,SOHOTRN,SOHOT,229516.70,0.0003196,00003196,7010.63,8.55,7.02,36.98,2024-04-21
2048,DuckDaoDime,DDIM,228951.98,0.2206,02206,--,-0.12,-0.16,-0.19,2024-04-21
2049,Acorn Protocol,ACN,224178.75,0.00004788,000004788,13327.10,-0.09,2.01,-12.58,2024-04-21
2050,HashBX,HBX,222241.14,0.0003532,00003532,76.99,0.00,-0.77,3.00,2024-04-21
2051,KISSAN,KSN,228107.16,0.03419,003419,218885.07,-0.42,-9.56,-24.69,2024-04-21
2052,Tidal Finance,TIDAL,223047.54,0.0002578,00002578,219553.42,0.16,9.16,11.47,2024-04-21
2053,Darwinia Commitment Token,KTON,222635.15,4.3387,43387,18462.70,-0.52,-2.57,19.87,2024-04-21
2054,SPORT,SPORT,221553.22,0.007557,0007557,2622.46,0.00,2.56,1.43,2024-04-21
2055,YFDAI.FINANCE,YF-DAI,218529.53,54.82,5482,44537.35,0.81,-11.76,51.70,2024-04-21
2056,hiFLUF,HIFLUF,218234.28,0.001695,0001695,149851.24,0.27,-1.56,-23.81,2024-04-21
2057,MetaSoccer,MSU,215806.48,0.001856,0001856,13962.10,0.03,1.70,-6.18,2024-04-21
2058,Playcent,PCNT,214395.35,0.005851,0005851,19912.43,0.08,2.00,4.28,2024-04-21
2059,Dynamix,DYNA,214212.64,--,--,67.62,0.00,1.27,3.96,2024-04-21
2060,Lokr,LKR,214628.52,0.008375,0008375,321845.54,-0.30,0.31,-0.97,2024-04-21
2061,Wall Street Games (old),WSG,213185.40,--,--,28884.28,0.00,-1.41,-50.69,2024-04-21
2062,ApeSwap,BANANA,212882.67,0.001044,0001044,1006.17,0.00,1.41,1.99,2024-04-21
2063,Gemie,GEM,212158.49,0.001804,0001804,124465.55,1.27,0.90,0.45,2024-04-21
2064,Universidad de Chile Fan Token,UCH,210352.25,0.181,0181,51.29,-0.77,-3.71,21.72,2024-04-21
2065,Wolf Safe Poor People,WSPP,210910.85,--,--,271.88,0.00,2.33,5.61,2024-04-21
2066,RaceFi,RACEFI,210562.74,0.004559,0004559,323.64,0.00,-3.90,-3.16,2024-04-21
2067,ASPO World,ASPO,210421.47,0.002632,0002632,282.30,0.00,0.61,-12.35,2024-04-21
2068,PowerTrade Fuel,PTF,210111.05,0.009013,0009013,134075.11,-0.11,-6.37,-0.39,2024-04-21
2069,MetaShooter,MHUNT,206547.36,0.006403,0006403,100464.36,-0.08,-2.00,-1.71,2024-04-21
2070,ShredN,SHRED,204693.67,0.9747,09747,37346.92,-0.09,0.02,-1.10,2024-04-21
2071,Dinamo Zagreb Fan Token,DZG,202381.43,0.2285,02285,219.72,-0.77,-1.36,11.06,2024-04-21
2072,RUSH COIN,RUSH,202729.33,0.000128,0000128,207.95,0.01,-1.88,48.93,2024-04-21
2073,Basis Cash,BAC,202000.05,0.003701,0003701,23813.19,-0.10,-15.31,-7.33,2024-04-21
2074,Jetcoin,JET,199672.69,0.002744,0002744,99.53,0.01,-0.01,7.56,2024-04-21
2075,OpenBlox,OBX,197688.59,0.0000762,00000762,4145.52,-0.49,0.09,-13.14,2024-04-21
2076,HOPE,HOPE,195274.85,0.0002042,00002042,55.35,0.00,0.23,-29.47,2024-04-21
2077,Internxt,INXT,194827.86,0.1741,01741,540606.58,-3.73,-3.58,-7.65,2024-04-21
2078,Seigniorage Shares,SHARE,194567.52,0.009295,0009295,1637.34,0.03,0.35,1.52,2024-04-21
2079,Blockzero Labs,XIO,193694.57,0.005293,0005293,149.29,0.00,4.91,0.81,2024-04-21
2080,Golos Blockchain,GLS,191417.31,0.0004905,00004905,--,0.00,-0.02,-14.82,2024-04-21
2081,Zoracles,ZORA,191231.18,35.00,3500,582.63,0.01,-21.12,-36.94,2024-04-21
2082,Traxx,TRAXX,190769.81,0.004254,0004254,154921.16,0.24,0.17,-1.61,2024-04-21
2083,Defina Finance,FINA,190450.16,0.002808,0002808,50167.70,0.07,-6.60,-8.57,2024-04-21
2084,Dragon Kart,KART,189791.73,0.004562,0004562,--,0.03,<0.01,-0.06,2024-04-21
2085,Davis Cup Fan Token,DAVIS,188784.14,0.3457,03457,1.7300,-0.77,-5.35,-5.90,2024-04-21
2086,Battle Hero,BATH,189277.77,0.003803,0003803,--,0.00,0.00,0.00,2024-04-21
2087,ADreward,AD,189206.87,0.00002207,000002207,15338.92,0.79,13.52,7.58,2024-04-21
2088,Triall,TRL,189060.03,0.004463,0004463,763.31,0.00,2.80,0.42,2024-04-21
2089,April,APRIL,188092.13,0.002232,0002232,337.14,0.00,-0.18,1.23,2024-04-21
2090,CryptoTanks,TANK,188054.95,0.003869,0003869,1287.73,-0.37,6.87,-18.06,2024-04-21
2091,Stake DAO,SDT,187523.01,0.2646,02646,844.98,0.00,-0.17,6.45,2024-04-21
2092,SakeToken,SAKE,186288.52,0.001829,0001829,45696.75,-0.20,-1.27,4.73,2024-04-21
2093,Centaur,CNTR,185116.02,0.00003756,000003756,6.9400,0.00,1.42,7.85,2024-04-21
2094,MotaCoin,MOTA,184277.07,0.003247,0003247,0.01,-0.13,-16.65,-1.13,2024-04-21
2095,Neblio,NEBL,184021.90,0.008788,0008788,39526.87,5.14,0.85,4.19,2024-04-21
2096,KeyFi,KEYFI,182803.11,0.068,0068,41.46,0.00,0.45,2.59,2024-04-21
2097,Jarvis Network,JRT,178299.54,0.006147,0006147,115.49,-0.91,10.28,10.25,2024-04-21
2098,GoWithMi,GMAT,177356.67,0.00006512,000006512,25134.49,-0.06,0.41,-6.30,2024-04-21
2099,Beyond Protocol,BP,177363.35,0.001075,0001075,12419.76,0.05,-9.41,-18.98,2024-04-21
2100,Mytheria,MYRA,176214.04,0.009324,0009324,14370.83,0.45,0.28,-2.32,2024-04-21
2101,SifChain,erowan,176161.57,0.00002301,000002301,93544.09,9.52,-34.30,-28.19,2024-04-21
2102,Nerve Finance,NRV,175803.54,0.003802,0003802,22870.98,0.01,-0.95,-0.87,2024-04-21
2103,Axis DeFi,AXIS,174031.80,0.08349,008349,23056.79,0.03,-0.11,-7.59,2024-04-21
2104,EXGOLAND,EXGO,173435.16,0.03469,003469,110691.89,-0.76,2.23,3.84,2024-04-21
2105,Orion Money,ORION,172644.51,0.001817,0001817,11605.84,0.04,2.86,0.83,2024-04-21
2106,Plasma Finance,PPAY,172608.41,0.001402,0001402,20.23,0.00,1.64,37.52,2024-04-21
2107,Sakura,SKU,172707.86,0.003259,0003259,13447.06,-0.24,3.44,23.26,2024-04-21
2108,Hedget,HGET,172314.34,0.09838,009838,128982.02,-0.02,-1.55,-4.78,2024-04-21
2109,MEME MINT,MEMEMINT,171132.72,0.0006415,00006415,73243.31,-1.37,5.28,-15.48,2024-04-21
2110,NextDAO,NAX,171555.97,0.00006551,000006551,19243.50,0.34,-5.68,29.16,2024-04-21
2111,uPlexa,UPX,170768.75,0.00006495,000006495,--,-0.13,<0.01,-1.13,2024-04-21
2112,BitBall,BTB,170193.69,0.0002805,00002805,412.83,-0.09,0.89,6.87,2024-04-21
2113,ChronoBase,TIK,169292.02,0.4227,04227,--,-0.10,-0.11,-0.15,2024-04-21
2114,IG Gold,IGG,168889.04,0.00001907,000001907,0.62,0.00,0.38,-2.70,2024-04-21
2115,Fractal ID,FCL,169239.95,0.0102,00102,1613.72,0.16,-1.05,0.87,2024-04-21
2116,Decentrahub Coin,DCNTR,168034.32,0.09488,009488,--,-0.74,1.09,1.82,2024-04-21
2117,DeHive,DHV,168225.37,0.04185,004185,19335.19,0.10,0.33,3.16,2024-04-21
2118,CONUN,CON,167812.11,0.00005792,000005792,--,0.00,0.00,-71.13,2024-04-21
2119,Galaxy Fight Club,GCOIN,166727.86,0.01159,001159,12586.63,-0.03,-0.17,-3.94,2024-04-21
2120,TemDAO,TEM,165696.61,0.00000611,000000611,--,0.03,<0.01,-0.06,2024-04-21
2121,hiFRIENDS,HIFRIENDS,165445.21,0.0009295,00009295,113451.32,0.03,0.66,30.59,2024-04-21
2122,DinoX,DNXC,165294.31,0.00486,000486,126414.42,-1.45,-2.60,-8.24,2024-04-21
2123,Curate,XCUR,164595.28,0.01953,001953,214131.33,1.39,-6.32,-4.30,2024-04-21
2124,CryptoSoul,SOUL,164313.34,0.0005136,00005136,--,-0.18,-0.09,-20.24,2024-04-21
2125,SnowSwap,SNOW,164188.78,0.3313,03313,22070.31,-0.02,-1.59,-11.96,2024-04-21
2126,Peruvian National Football Team Fan Token,FPFT,163427.64,0.007206,0007206,45006.47,1.62,1.30,-5.85,2024-04-21
2127,e-Money,NGM,162651.57,0.008231,0008231,70.06,0.00,-0.48,1.06,2024-04-21
2128,IDRX,IDRX,162073.02,0.00006103,000006103,105.11,0.00,-0.37,0.38,2024-04-21
2129,Hunter Token / Digital Arms,HNTR,160857.19,0.001054,0001054,50816.09,0.39,-1.30,-1.84,2024-04-21
2130,Sator,SAO,160739.72,0.002927,0002927,526495.63,-2.36,5.16,6.63,2024-04-21
2131,hiGAZERS,HIGAZERS,158384.62,0.01585,001585,13756.48,-1.09,5.19,-0.81,2024-04-21
2132,hiMEEBITS,HIMEEBITS,158138.01,0.002156,0002156,67360.04,-0.10,-2.26,-3.98,2024-04-21
2133,BeatzCoin,BTZC,156792.52,0.00006104,000006104,106.06,-0.13,-0.01,32.76,2024-04-21
2134,Metaverse VR v2,MEVRV2,156217.43,0.004625,0004625,31002.32,2.05,-28.35,-11.73,2024-04-21
2135,Hero Blaze: Three Kingdoms,MUDOL2,156188.38,0.007182,0007182,150759.13,0.03,-3.99,-16.63,2024-04-21
2136,Ares Protocol,ARES,154187.30,0.000667,0000667,25464.17,0.03,-0.52,-5.29,2024-04-21
2137,Apron Network,APN,150976.47,0.001615,0001615,29773.73,0.51,-13.75,-15.66,2024-04-21
2138,Golff,GOF,150056.22,0.01501,001501,11171.69,0.03,5.44,-0.09,2024-04-21
2139,Pawtocol,UPI,147034.79,0.0005701,00005701,36561.64,-1.60,10.45,8.19,2024-04-21
2140,DinoSwap,DINO,145656.02,0.0009369,00009369,75.17,0.00,0.34,0.82,2024-04-21
2141,SORA Validator Token,VAL,145499.87,0.3566,03566,6258.66,-11.30,6.36,-23.31,2024-04-21
2142,Cryptopolis,CPO,144873.88,0.001629,0001629,35037.56,-1.04,2.33,-11.98,2024-04-21
2143,WOWswap,WOW,144672.31,0.1447,01447,1148.03,0.40,-14.83,40.20,2024-04-21
2144,FYDcoin,FYD,144351.15,0.0002273,00002273,--,-0.14,<0.01,-1.20,2024-04-21
2145,APY.Finance,TRA,143627.53,0.002161,0002161,--,0.00,0.00,-2.69,2024-04-21
2146,APYSwap,APYS,142072.33,0.00781,000781,15727.89,-0.20,2.18,3.07,2024-04-21
2147,EasyFi,EZ,141513.89,0.0222,00222,21535.83,0.01,-4.47,9.08,2024-04-21
2148,Aluna.Social,ALN,140434.56,0.003723,0003723,36334.23,2.86,7.79,46.74,2024-04-21
2149,hiUNDEAD,HIUNDEAD,140058.56,0.0001841,00001841,61393.10,-0.18,2.97,6.61,2024-04-21
2150,hiSAND33,HISAND33,142654.15,0.006803,0006803,71905.16,-6.82,15.65,38.98,2024-04-21
2151,EarthFund,1EARTH,138634.31,0.001906,0001906,25356.28,0.97,1.82,-1.93,2024-04-21
2152,Polis,POLIS,135262.99,0.01376,001376,--,-0.08,-0.03,-16.23,2024-04-21
2153,Mochi Market,MOMA,134406.32,0.003419,0003419,27824.62,0.93,-2.28,4.06,2024-04-21
2154,DeFiner,FIN,133492.19,0.0007946,00007946,167109.94,0.99,1.18,-8.57,2024-04-21
2155,Noir,NOR,130794.97,0.0063,00063,--,-0.13,<0.01,-0.10,2024-04-21
2156,Argon,ARGON,130465.79,0.001313,0001313,14044.46,0.67,2.70,-2.11,2024-04-21
2157,SeedOn,SEON,129989.34,0.0005162,00005162,124.97,0.00,2.67,2.62,2024-04-21
2158,KamPay,KAMPAY,128889.29,0.0003151,00003151,31.21,0.00,2.03,3.40,2024-04-21
2159,Ekta,EKTA,128339.05,0.003691,0003691,14384.66,0.01,-9.47,-2.90,2024-04-21
2160,Governor DAO,GDAO,127693.36,0.04389,004389,23951.38,0.01,0.26,-6.77,2024-04-21
2161,Infinity Games,ING,124372.21,0.0001464,00001464,274324.49,0.29,-1.77,-2.56,2024-04-21
2162,404 Bakery,BAKE,124900.23,0.001322,0001322,276.01,-0.38,-0.14,0.23,2024-04-21
2163,Apollon Limassol,APL,124192.67,0.3074,03074,2.4600,-0.77,-1.86,9.33,2024-04-21
2164,COGI,COGI,124121.59,0.002015,0002015,513.78,0.00,-1.25,-0.77,2024-04-21
2165,Celeum,CLX,122030.86,0.0238,00238,--,-0.72,1.08,-0.03,2024-04-21
2166,ACoconut,AC,120802.00,0.04539,004539,364.14,0.01,-0.35,5.30,2024-04-21
2167,hiSEALS,HISEALS,115017.85,0.003834,0003834,663410.18,-3.71,23.90,102.10,2024-04-21
2168,Finxflo,FXF,118714.24,0.001313,0001313,13605.98,-0.15,0.23,0.03,2024-04-21
2169,Novara Calcio Fan Token,NOV,118357.58,0.2784,02784,--,-0.77,-1.86,-8.36,2024-04-21
2170,GeoDB,GEO,118235.61,0.001431,0001431,21.47,0.00,-3.09,18.27,2024-04-21
2171,hiCLONEX,HICLONEX,116956.90,0.002306,0002306,15229.84,-0.70,3.74,-1.00,2024-04-21
2172,Ritocoin,RITO,117751.33,0.00006495,000006495,3.0900,-0.13,<0.01,-1.13,2024-04-21
2173,Realvirm,RVM,116951.49,1.2995,12995,166394.39,-0.10,0.01,-1.09,2024-04-21
2174,ZENZO,ZNZ,116794.81,0.003937,0003937,4.3500,-0.14,1.58,5.34,2024-04-21
2175,hiBEANZ,HIBEANZ,116332.57,0.000702,0000702,69113.35,-0.21,2.22,-1.98,2024-04-21
2176,Genesis Shards,GS,114351.90,0.009505,0009505,133.34,0.03,7.14,0.87,2024-04-21
2177,Busy DAO,BUSY,113932.30,0.0009115,00009115,13754.10,1.18,-8.04,-7.28,2024-04-21
2178,ORAO Network,ORAO,113754.50,0.002887,0002887,11603.98,-1.78,-3.08,1.93,2024-04-21
2179,Neutra Finance,NEU,112363.65,0.144,0144,146.53,0.03,-0.73,-8.66,2024-04-21
2180,Ormeus Ecosystem,ECO,111917.77,0.00005018,000005018,14642.71,24.76,-61.49,106.76,2024-04-21
2181,Zuki Moba,ZUKI,111504.45,0.003028,0003028,1001.48,-1.28,0.67,403.01,2024-04-21
2182,Polinate,POLI,111456.56,0.0007224,00007224,7175.54,0.03,0.29,-9.05,2024-04-21
2183,EveryCoin,EVY,109495.49,0.00001167,000001167,764.44,0.01,6.10,45.09,2024-04-21
2184,Teloscoin,TELOS,108724.41,0.0006495,00006495,--,-0.13,<0.01,-1.13,2024-04-21
2185,PRivaCY Coin,PRCY,108864.27,0.007524,0007524,0.01,-0.12,-1.33,4.52,2024-04-21
2186,XcelToken Plus,XLAB,108046.75,0.0000024,00000024,--,0.00,0.00,8.49,2024-04-21
2187,FantomStarter,FS,107024.64,0.001034,0001034,546.24,0.00,-7.80,-12.54,2024-04-21
2188,Pascal,PASC,106843.33,0.002705,0002705,148.38,-0.14,-0.02,-61.31,2024-04-21
2189,DONASWAP,DONA,105972.78,0.00000265,000000265,91909.90,0.01,1.52,1.44,2024-04-21
2190,Asch,XAS,102167.05,0.001094,0001094,--,-6.25,-9.24,10.97,2024-04-21
2191,hiRENGA,HIRENGA,103338.58,0.0003628,00003628,10114.96,2.15,-1.89,-15.17,2024-04-21
2192,Deutsche eMark,DEM,104542.22,0.001948,0001948,--,-0.13,0.01,-1.13,2024-04-21
2193,Bitcoin Confidential,BC,104463.22,0.00001418,000001418,--,0.10,-36.57,-15.79,2024-04-21
